scene,source_id,target_id,method,initial_rmse_m,rre_deg,rte_m,rmse_m,mean_nn_distance_m,mean_euclidean_distance_m,mean_abs_point_to_plane_error_m,iterations,runtime_s
sun3d-mit_76_studyroom-76-1studyroom2,39,5,point_to_plane,0.2264657443189178,0.315884219707497,0.0356322378869166,0.025953497323401558,0.5132630751477357,0.5132630751477357,0.014853277815241669,12,0.12050350001663901
sun3d-mit_76_studyroom-76-1studyroom2,39,5,point_to_point,0.2264657443189178,48.08522693003775,1.379033341630131,1.366820474213187,0.1845959860703015,0.1846514349741463,nan,50,0.47514959998079576
sun3d-mit_76_studyroom-76-1studyroom2,43,5,point_to_plane,0.5052226152693693,4.0733016292033675,1.1184008687243843,0.9855932574397013,0.35248110797819227,0.35248110797819227,0.042404143908085556,50,0.4371871000039391
sun3d-mit_76_studyroom-76-1studyroom2,43,5,point_to_point,0.5052226152693693,45.02473906328984,0.9304549299140514,1.2972530559321036,0.1642023063025138,0.16446245738362064,nan,50,0.4105633999861311
sun3d-mit_76_studyroom-76-1studyroom2,45,5,point_to_plane,0.2965214271897893,0.7365506005085164,0.034060673869644786,0.03738482540114252,0.4653025951757565,0.4653025951757565,0.01883111558292087,14,0.13175550001324154
sun3d-mit_76_studyroom-76-1studyroom2,45,5,point_to_point,0.2965214271897893,46.04588701265997,0.8363127534769195,1.276649443227047,0.18934337117608135,0.18934187114702286,nan,32,0.31385180001962
sun3d-mit_76_studyroom-76-1studyroom2,46,5,point_to_plane,0.4233521948404355,5.700021162031269,0.5751933810131611,0.7266325654284651,0.3268893663938611,0.3268893663938611,0.059057278515253664,8,0.09336270001949742
sun3d-mit_76_studyroom-76-1studyroom2,46,5,point_to_point,0.4233521948404355,33.38948182225455,0.7952195020083929,0.8994988171035253,0.20172485939242474,0.20205890508452334,nan,50,0.47095349998562597
sun3d-mit_76_studyroom-76-1studyroom2,47,5,point_to_plane,0.24086572821230628,1.868625458668498,0.03338374150795308,0.050678214826287205,0.17368795765202677,0.17368795765202677,0.015873878136690455,50,0.41939139997703023
sun3d-mit_76_studyroom-76-1studyroom2,47,5,point_to_point,0.24086572821230628,21.579380743475834,0.6162322602966536,0.47285730217536087,0.1622562390928532,0.1622472165844943,nan,50,0.41834839998045936
sun3d-mit_76_studyroom-76-1studyroom2,48,5,point_to_plane,0.1766718647131446,2.9885619437988553,0.09489764145518513,0.06197860873890865,0.1468933278763579,0.1468933278763579,0.014997067463604564,50,0.36563670000759885
sun3d-mit_76_studyroom-76-1studyroom2,48,5,point_to_point,0.1766718647131446,20.54520726970215,0.6745091896701862,0.4434280892984038,0.1427868951889828,0.14279072215565627,nan,50,0.3651419000234455
sun3d-mit_76_studyroom-76-1studyroom2,49,5,point_to_plane,0.25316577465477835,2.0831343294303615,0.06858504758685863,0.0428858702464956,0.17398919315911887,0.17398919315911887,0.01568973144061487,18,0.1132348999963142
sun3d-mit_76_studyroom-76-1studyroom2,49,5,point_to_point,0.25316577465477835,19.171618312705277,0.4337654839215676,0.5484555566150905,0.1319281241050381,0.13194858723213873,nan,50,0.3113555000163615
sun3d-mit_76_studyroom-76-1studyroom2,7,6,point_to_plane,0.26904479622862254,2.7548996400015158,0.0853972113681755,0.09533148704458155,0.05240868451310613,0.05240868451310613,0.020896713202883065,12,0.07390940000186674
sun3d-mit_76_studyroom-76-1studyroom2,7,6,point_to_point,0.26904479622862254,5.685469976640233,0.1565214680802022,0.17045129839586176,0.05107291997584185,0.05107562727196856,nan,32,0.169836299988674
sun3d-mit_76_studyroom-76-1studyroom2,35,6,point_to_plane,0.07487471111706846,5.247549869621774,0.13766699177463138,0.0961507592614078,0.25264541438059646,0.25264541438059646,0.01886307479147079,15,0.08386380001320504
sun3d-mit_76_studyroom-76-1studyroom2,35,6,point_to_point,0.07487471111706846,34.76478055514651,0.85148535242306,0.8656589099942269,0.25293659973194615,0.2528113856802642,nan,50,0.3137998000020161
sun3d-mit_76_studyroom-76-1studyroom2,36,6,point_to_plane,0.18341603267304993,4.130973123141774,0.11150174485469722,0.09342080473877416,0.3597486585884165,0.3597486585884165,0.015871394280286253,10,0.06599590001860633
sun3d-mit_76_studyroom-76-1studyroom2,36,6,point_to_point,0.18341603267304993,52.62610134533383,1.561557343908106,1.1999222918636785,0.14336373203071404,0.1433833351154113,nan,50,0.30582249999861233
sun3d-mit_76_studyroom-76-1studyroom2,37,6,point_to_plane,0.13469384393258918,2.3834100333961,0.04539578394582992,0.0637673728565572,0.45343665680685924,0.45343665680685924,0.018507812672698472,12,0.09535310001228936
sun3d-mit_76_studyroom-76-1studyroom2,37,6,point_to_point,0.13469384393258918,51.90885873328565,1.662944079167945,1.2939292946495577,0.15199708433811265,0.15199849944876617,nan,50,0.3739268000063021
sun3d-mit_76_studyroom-76-1studyroom2,38,6,point_to_plane,0.28438505743096204,2.0119875552275244,0.09732997029198494,0.06957649449868657,0.3916749955505016,0.3916749955505016,0.021874813607815687,13,0.13157870000577532
sun3d-mit_76_studyroom-76-1studyroom2,38,6,point_to_point,0.28438505743096204,40.38550973986875,1.266299057493588,1.1102433271626113,0.18676240586168635,0.18676427527151737,nan,50,0.4981040999991819
sun3d-mit_76_studyroom-76-1studyroom2,39,6,point_to_plane,0.16484682577687967,2.5960414950751414,0.12861022296480212,0.06217549709220489,0.5400008064763395,0.5400008064763395,0.019483154544057083,23,0.2218789999897126
sun3d-mit_76_studyroom-76-1studyroom2,39,6,point_to_point,0.16484682577687967,74.6807433061503,1.5512932977510319,1.8297592770112954,0.20422706695130563,0.20422326406923577,nan,32,0.3165212000021711
sun3d-mit_76_studyroom-76-1studyroom2,44,6,point_to_plane,0.2256709204747653,2.934680986167863,0.4574272522613816,0.5591041322437603,0.458822625508353,0.458822625508353,0.03072170795021375,45,0.3966853999882005
sun3d-mit_76_studyroom-76-1studyroom2,44,6,point_to_point,0.2256709204747653,44.46745224484116,0.6607228488711581,1.1539985067631515,0.22196020068995334,0.2223756360094226,nan,50,0.44159480000962503
sun3d-mit_76_studyroom-76-1studyroom2,45,6,point_to_plane,0.3909588692519226,2.659654513275154,0.02735265697513434,0.11518474911447404,0.2303252599483389,0.2303252599483389,0.024596543455830847,50,0.4312291000096593
sun3d-mit_76_studyroom-76-1studyroom2,45,6,point_to_point,0.3909588692519226,12.331852988597811,0.33070396436009497,0.46654312862848885,0.16456221070944546,0.16456441998362392,nan,43,0.3786911999923177
sun3d-mit_76_studyroom-76-1studyroom2,46,6,point_to_plane,0.2277480261173907,2.1977691919199125,0.09912266803292422,0.06770917883278914,0.15040499756112802,0.15040499756112802,0.019243968905809584,50,0.4108968999935314
sun3d-mit_76_studyroom-76-1studyroom2,46,6,point_to_point,0.2277480261173907,16.098089009907987,0.492728874961444,0.4020764964968992,0.13342824278098456,0.13332943576638437,nan,50,0.40097300001070835
sun3d-mit_76_studyroom-76-1studyroom2,47,6,point_to_plane,0.26015800127401456,1.365663583572714,0.07589888163367951,0.06064053592947283,0.16061967656488785,0.16061967656488785,0.018972479203546933,16,0.14506710000569
sun3d-mit_76_studyroom-76-1studyroom2,47,6,point_to_point,0.26015800127401456,26.457327190639187,0.905895137798339,0.5346730649218567,0.16274483551727925,0.1627189573274234,nan,50,0.4305525000090711
sun3d-mit_76_studyroom-76-1studyroom2,48,6,point_to_plane,0.2165268473292323,1.047791199610771,0.05558627552444688,0.05331585374642138,0.1432008156135964,0.1432008156135964,0.01763667885975384,50,0.36282830001437105
sun3d-mit_76_studyroom-76-1studyroom2,48,6,point_to_point,0.2165268473292323,14.774294338217368,0.6949750091103643,0.31535715142460663,0.1432932103392147,0.14329284026821862,nan,50,0.3640241999819409
sun3d-mit_76_studyroom-76-1studyroom2,49,6,point_to_plane,0.17716910448052067,3.0726726577587824,0.08834760400740722,0.09883237493409767,0.10169091823143903,0.10169091823143903,0.019441264264667368,11,0.07099879998713732
sun3d-mit_76_studyroom-76-1studyroom2,49,6,point_to_point,0.17716910448052067,19.215359533724886,0.5563363486661091,0.41579890137317876,0.09058977315675602,0.09059305560224365,nan,50,0.2845521999988705
sun3d-mit_76_studyroom-76-1studyroom2,37,7,point_to_plane,0.10835118665345911,2.905717456750175,0.09334824971117733,0.06282794188561734,0.3624035732061315,0.3624035732061315,0.019645472535701397,17,0.12795329999062233
sun3d-mit_76_studyroom-76-1studyroom2,37,7,point_to_point,0.10835118665345911,48.57598940459651,1.5475983039092638,1.0572820142765706,0.16750991649456587,0.16749114700481682,nan,50,0.40169570001307875
sun3d-mit_76_studyroom-76-1studyroom2,38,7,point_to_plane,0.1692040939312239,2.2894207608486368,0.051435703772214944,0.06855963632450472,0.28469079435364686,0.28469079435364686,0.022793746685036358,12,0.12446670001372695
sun3d-mit_76_studyroom-76-1studyroom2,38,7,point_to_point,0.1692040939312239,23.242664365353935,0.9689054273395378,0.6997273663179301,0.19527430296358367,0.19526359086917625,nan,21,0.21102789998985827
sun3d-mit_76_studyroom-76-1studyroom2,39,7,point_to_plane,0.21518398912757522,2.255742544594551,0.05015193378712286,0.07341834485072882,0.41308051963848963,0.41308051963848963,0.019890098794460992,18,0.1728000000002794
sun3d-mit_76_studyroom-76-1studyroom2,39,7,point_to_point,0.21518398912757522,71.9258715684693,1.6449639931200437,1.6324546055566704,0.2562232034191548,0.2562570753453895,nan,50,0.5281854000058956
sun3d-mit_76_studyroom-76-1studyroom2,44,7,point_to_plane,0.25966336702766507,4.947816687713728,0.08696080599019286,0.1884976122887477,0.2134323188301471,0.2134323188301471,0.024733943951079605,27,0.22738330002175644
sun3d-mit_76_studyroom-76-1studyroom2,44,7,point_to_point,0.25966336702766507,18.349653513087247,0.46396874310927244,0.4022300892078661,0.21439401209023357,0.21440730059620203,nan,31,0.2627789000107441
sun3d-mit_76_studyroom-76-1studyroom2,45,7,point_to_plane,0.31195680805155485,2.8668566952565064,0.043301483036440304,0.09946371375710994,0.12071636653289398,0.12071636653289398,0.022004749134494916,19,0.16604750000988133
sun3d-mit_76_studyroom-76-1studyroom2,45,7,point_to_point,0.31195680805155485,4.954525923613721,0.19484142636224477,0.17197694293033325,0.11329688595256428,0.11329827841530034,nan,34,0.2698849999869708
sun3d-mit_76_studyroom-76-1studyroom2,46,7,point_to_plane,0.22862039592025868,0.868954658320927,0.026264934211575223,0.04105850898872844,0.14561555274341229,0.14561555274341229,0.019679621922001265,16,0.14826459999312647
sun3d-mit_76_studyroom-76-1studyroom2,46,7,point_to_point,0.22862039592025868,19.632821095690893,0.6305577527285384,0.36391623663714723,0.14616229264874267,0.14607367513034358,nan,50,0.4562218000064604
sun3d-mit_76_studyroom-76-1studyroom2,47,7,point_to_plane,0.36507816811589355,2.1784656243668357,0.04379229802746749,0.05979339417893175,0.2308092751006147,0.2308092751006147,0.02091620061676515,50,0.47118370002135634
sun3d-mit_76_studyroom-76-1studyroom2,47,7,point_to_point,0.36507816811589355,37.35298655731899,0.841869093536845,0.6657583123484261,0.19937354115449912,0.19937861754244351,nan,47,0.49034359998768196
sun3d-mit_76_studyroom-76-1studyroom2,48,7,point_to_plane,0.17048439622676595,2.00519285840758,0.05601952807169759,0.0417785529794726,0.25430116474100767,0.25430116474100767,0.01637137020943497,14,0.12215149999246933
sun3d-mit_76_studyroom-76-1studyroom2,48,7,point_to_point,0.17048439622676595,23.06816514094783,0.952406626439277,0.5667297685701254,0.1954858537197455,0.1954880932750417,nan,41,0.3499977999890689
sun3d-mit_76_studyroom-76-1studyroom2,49,7,point_to_plane,0.23875560676282453,1.3254726593124955,0.04780161928182151,0.03939091576756041,0.12933890872416545,0.12933890872416545,0.01696594605054454,11,0.07536039999104105
sun3d-mit_76_studyroom-76-1studyroom2,49,7,point_to_point,0.23875560676282453,22.554184803769356,0.6569925868544365,0.38749190377319337,0.12405417681625118,0.12405813120897342,nan,31,0.2046810000028927
sun3d-mit_76_studyroom-76-1studyroom2,37,8,point_to_plane,0.33026815040432744,6.698794707164401,0.29957988465563745,0.21935207646791977,0.19938193571874518,0.19938193571874518,0.043386712040452274,45,0.34191550000105053
sun3d-mit_76_studyroom-76-1studyroom2,37,8,point_to_point,0.33026815040432744,32.850638827375086,0.9428431196225245,0.5978248441825376,0.17766256058459082,0.17774584033901808,nan,50,0.4014663000125438
sun3d-mit_76_studyroom-76-1studyroom2,38,8,point_to_plane,0.17876471116703002,1.478494926245265,0.02250447316009497,0.053608775969063556,0.19446085772197377,0.19446085772197377,0.030287483407040714,50,0.47376409999560565
sun3d-mit_76_studyroom-76-1studyroom2,38,8,point_to_point,0.17876471116703002,11.439229661803921,0.1786090204957401,0.2358378367273747,0.20267270122518277,0.20264523166482162,nan,50,0.5057202999887522
sun3d-mit_76_studyroom-76-1studyroom2,39,8,point_to_plane,0.21905129364508374,2.0418364590409173,0.09630785995064645,0.05570550009016808,0.4907602727519405,0.4907602727519405,0.024786552394403357,15,0.16103770001791418
sun3d-mit_76_studyroom-76-1studyroom2,39,8,point_to_point,0.21905129364508374,54.988537350499115,1.5711716318558708,1.6356668124829208,0.2864745095888271,0.2864869232784409,nan,50,0.569863799988525
sun3d-mit_76_studyroom-76-1studyroom2,44,8,point_to_plane,0.31069945105796,3.1036521978523974,0.1977534239118123,0.09653581064495358,0.44446836900945935,0.44446836900945935,0.025472520818042327,20,0.1817016999993939
sun3d-mit_76_studyroom-76-1studyroom2,44,8,point_to_point,0.31069945105796,14.491615524565816,0.5888231086026359,0.9408621384149426,0.27046585431073894,0.27037177441774796,nan,10,0.09649260001606308
sun3d-mit_76_studyroom-76-1studyroom2,45,8,point_to_plane,0.2340610396073996,3.265663679549843,0.053454609690563114,0.1073621830798327,0.26389008935238667,0.26389008935238667,0.027673243644321766,21,0.17681020000600256
sun3d-mit_76_studyroom-76-1studyroom2,45,8,point_to_point,0.2340610396073996,16.665731102262082,0.6493144525275735,0.6260551846969342,0.17397090426554607,0.17397006238364673,nan,27,0.2253664000018034
sun3d-mit_76_studyroom-76-1studyroom2,46,8,point_to_plane,0.11935563900869098,3.092872356637589,0.05279257915406274,0.08115208265791973,0.2778712894741677,0.2778712894741677,0.024987301352908463,27,0.24523329999647103
sun3d-mit_76_studyroom-76-1studyroom2,46,8,point_to_point,0.11935563900869098,12.195869505557312,0.3622994382641339,0.6380340331930044,0.17956310271049739,0.17956380183706047,nan,47,0.4547786999901291
sun3d-mit_76_studyroom-76-1studyroom2,47,8,point_to_plane,0.12554895819319511,4.151515064036446,0.05153489968392756,0.08156718631324786,0.4293512986290183,0.4293512986290183,0.026151145174667358,10,0.10292000000481494
sun3d-mit_76_studyroom-76-1studyroom2,47,8,point_to_point,0.12554895819319511,17.01142675314517,0.5251241016762086,0.7767546113248158,0.23911975340347183,0.23911984084989815,nan,30,0.3041779999912251
sun3d-mit_76_studyroom-76-1studyroom2,48,8,point_to_plane,0.17739575061137103,8.16015783453041,0.21072726591548724,0.15403822658093347,0.4484865628333263,0.4484865628333263,0.026838138974690968,14,0.12451920000603423
sun3d-mit_76_studyroom-76-1studyroom2,48,8,point_to_point,0.17739575061137103,14.12179736867706,0.7189187497469951,0.8240505697690077,0.24912794249236642,0.24912806351524902,nan,50,0.4495253000059165
sun3d-mit_76_studyroom-76-1studyroom2,49,8,point_to_plane,0.1370306715921613,2.721500626777074,0.049498926269346724,0.05013800922858035,0.21736071422055578,0.21736071422055578,0.02193563417653803,11,0.07308040000498295
sun3d-mit_76_studyroom-76-1studyroom2,49,8,point_to_point,0.1370306715921613,11.102441640258915,0.32056207187077185,0.4783098429326232,0.15893398351708996,0.1589210812891749,nan,50,0.32911339998827316
sun3d-mit_76_studyroom-76-1studyroom2,50,8,point_to_plane,0.27839685662205876,0.9251417718778782,0.014016128776248221,0.044118830421823456,0.04425753415997836,0.04425753415997836,0.018188718167217146,15,0.10889450000831857
sun3d-mit_76_studyroom-76-1studyroom2,50,8,point_to_point,0.27839685662205876,3.351270871785475,0.09800006027833473,0.10872553641524009,0.04119995734232463,0.04120051536251135,nan,25,0.10969909999403171
sun3d-mit_76_studyroom-76-1studyroom2,51,8,point_to_plane,0.13714295544432925,3.2553787612614573,0.08220075108431464,0.10832966129911793,0.13279314206333034,0.13279314206333034,0.038153444480455996,11,0.12100300000747666
sun3d-mit_76_studyroom-76-1studyroom2,51,8,point_to_point,0.13714295544432925,6.387250008675244,0.20298076150381936,0.16941709659775,0.13156969829213916,0.13156998019663985,nan,26,0.1960770000005141
sun3d-mit_76_studyroom-76-1studyroom2,10,9,point_to_plane,0.15772752869492648,1.5757512718536373,0.05465561085189418,0.07170862830970638,0.16074942123840863,0.16074942123840863,0.020197866277914332,16,0.1910351999977138
sun3d-mit_76_studyroom-76-1studyroom2,10,9,point_to_point,0.15772752869492648,9.770265017563275,0.3043417650233401,0.4487629512138891,0.11197894381244688,0.11198418191321834,nan,28,0.28138480000779964
sun3d-mit_76_studyroom-76-1studyroom2,51,9,point_to_plane,0.14949359698812753,0.6305190606721961,0.02765212193676234,0.029930561294197622,0.04369886446479698,0.04369886446479698,0.020809091387589483,11,0.09314310000627302
sun3d-mit_76_studyroom-76-1studyroom2,51,9,point_to_point,0.14949359698812753,0.7985068041331849,0.04894479129542146,0.06932892252044745,0.04362356137151792,0.04362695631187067,nan,50,0.36024160002125427
sun3d-mit_76_studyroom-76-1studyroom2,52,9,point_to_plane,0.24986211833715116,0.5442383931778055,0.03884676150250942,0.029580184423785846,0.048996830821646034,0.048996830821646034,0.016575315634016815,13,0.14791520001017489
sun3d-mit_76_studyroom-76-1studyroom2,52,9,point_to_point,0.24986211833715116,1.9833955251621047,0.14260553533672973,0.07916798069747863,0.05291951241928124,0.052922028536517784,nan,24,0.19108390001929365
sun3d-mit_76_studyroom-76-1studyroom2,53,9,point_to_plane,0.2969889421407439,1.4052630200552967,0.05471900931761161,0.06333182406910969,0.12404005876724766,0.12404005876724766,0.022623070899989793,13,0.152094200020656
sun3d-mit_76_studyroom-76-1studyroom2,53,9,point_to_point,0.2969889421407439,3.4040367556543636,0.24084619118987183,0.28237861724127084,0.11324381936537325,0.11324385050251949,nan,41,0.39051470000413246
sun3d-mit_76_studyroom-76-1studyroom2,11,10,point_to_plane,0.16615532006983938,0.8556843540386128,0.027923182654156487,0.020822426365671234,0.12325928407385969,0.12325928407385969,0.01498408573219077,10,0.1310735000006389
sun3d-mit_76_studyroom-76-1studyroom2,11,10,point_to_point,0.16615532006983938,11.498461879942848,0.29375553008297606,0.3794109955572073,0.08339342857214382,0.0833938501992044,nan,50,0.44788819999666885
sun3d-mit_76_studyroom-76-1studyroom2,51,10,point_to_plane,0.17409236782020285,1.0162584504169265,0.0515621091117466,0.043651987754077914,0.23311953080097278,0.23311953080097278,0.025508396558834134,50,0.4588847999984864
sun3d-mit_76_studyroom-76-1studyroom2,51,10,point_to_point,0.17409236782020285,29.58551460958459,1.3607698282125869,0.770342211175421,0.13787057017237658,0.13788822030330036,nan,50,0.480407600000035
sun3d-mit_76_studyroom-76-1studyroom2,52,10,point_to_plane,0.2148933224546818,0.6898622238544347,0.031164879279344197,0.02126006992309602,0.10738839627551137,0.10738839627551137,0.014902541688111472,13,0.13117849998525344
sun3d-mit_76_studyroom-76-1studyroom2,52,10,point_to_point,0.2148933224546818,17.04511254327073,0.7202000267619353,0.4474030343905877,0.10755751547856146,0.1075448999951509,nan,50,0.5044058999919798
sun3d-mit_76_studyroom-76-1studyroom2,53,10,point_to_plane,0.1830080541244587,1.277392666521343,0.036218626730983396,0.02845573859759452,0.06736138204750941,0.06736138204750941,0.014933627945700582,11,0.10361479999846779
sun3d-mit_76_studyroom-76-1studyroom2,53,10,point_to_point,0.1830080541244587,8.485654820579816,0.24727422956658293,0.2542229192451792,0.06250026343096647,0.0624950748537172,nan,40,0.35904509999090806
sun3d-mit_76_studyroom-76-1studyroom2,54,10,point_to_plane,0.25915366964198,0.8044149298672308,0.014457889336484174,0.036033030573955835,0.19526894524525412,0.19526894524525412,0.015698315739866846,16,0.17782339997938834
sun3d-mit_76_studyroom-76-1studyroom2,54,10,point_to_point,0.25915366964198,18.720095410491094,0.3255077782520904,0.5881335859941523,0.15995745789458757,0.1599477320560074,nan,50,0.4754587000061292
sun3d-mit_76_studyroom-76-1studyroom2,12,11,point_to_plane,0.20295627637166422,2.188439638120879,0.07792569746447268,0.04673016567813594,0.2443444423754029,0.2443444423754029,0.016426674841431912,50,0.46655379998264834
sun3d-mit_76_studyroom-76-1studyroom2,12,11,point_to_point,0.20295627637166422,40.19364226525856,1.2181041863909419,0.8505389147260042,0.18969319772719717,0.18983180906609595,nan,50,0.4494453999795951
sun3d-mit_76_studyroom-76-1studyroom2,52,11,point_to_plane,0.3194883709288512,2.948646733341704,0.06242794925684508,0.08139612917810836,0.29412715034362774,0.29412715034362774,0.02463598913622527,25,0.2744961999997031
sun3d-mit_76_studyroom-76-1studyroom2,52,11,point_to_point,0.3194883709288512,34.75048467218554,1.4605575410086271,0.9986691121730485,0.1801064754771138,0.18009253533529074,nan,43,0.469047499995213
sun3d-mit_76_studyroom-76-1studyroom2,53,11,point_to_plane,0.10134905313645313,1.9179732074641804,0.04927394390140247,0.051704247101998564,0.19576732264495114,0.19576732264495114,0.021266900629718172,15,0.14902599999913946
sun3d-mit_76_studyroom-76-1studyroom2,53,11,point_to_point,0.10134905313645313,10.864147030933179,0.2499895128825748,0.5367659540211093,0.10980195055607038,0.10979465869502737,nan,31,0.29416230000788346
sun3d-mit_76_studyroom-76-1studyroom2,54,11,point_to_plane,0.20686824182200983,1.3363001599039974,0.05669948461982833,0.040647853019034764,0.08565222589035999,0.08565222589035999,0.01653572363310697,16,0.1261436000058893
sun3d-mit_76_studyroom-76-1studyroom2,54,11,point_to_point,0.20686824182200983,9.013705518282556,0.2974356782384151,0.2412442083126729,0.10243970745887096,0.10243304465928874,nan,50,0.3868151000060607
sun3d-mit_76_studyroom-76-1studyroom2,55,11,point_to_plane,0.2225446891295463,2.9333729607348826,0.11600477869317438,0.05979589364169214,0.17304485144199666,0.17304485144199666,0.017300421385588825,17,0.1864754999987781
sun3d-mit_76_studyroom-76-1studyroom2,55,11,point_to_point,0.2225446891295463,10.163429630433363,0.6571189947266403,0.29148777573270246,0.18908691469301875,0.18908860519893586,nan,46,0.438264700002037
sun3d-mit_76_studyroom-76-1studyroom2,52,12,point_to_plane,0.14117184492053153,2.7549360505713594,0.12889272965489684,0.06389468481669656,0.7693471729084618,0.7693471729084618,0.02356585236351531,14,0.22609199999715202
sun3d-mit_76_studyroom-76-1studyroom2,52,12,point_to_point,0.14117184492053153,41.298965013579696,1.3340632819448344,1.4740958758898655,0.1786257209960388,0.1786369478960671,nan,35,0.372542600001907
sun3d-mit_76_studyroom-76-1studyroom2,54,12,point_to_plane,0.16844587521680546,1.1637433356855105,0.02034424218204142,0.03827465992578206,0.47693085898817494,0.47693085898817494,0.012405055157944581,16,0.18063089999486692
sun3d-mit_76_studyroom-76-1studyroom2,54,12,point_to_point,0.16844587521680546,28.351107603835526,0.9240835081220549,0.8836509037357683,0.1509052687602177,0.15090572277175102,nan,42,0.34791449998738244
sun3d-mit_76_studyroom-76-1studyroom2,55,12,point_to_plane,0.23791291185923805,1.3699589406019377,0.03613162336874298,0.050347417330018636,0.09504905999022216,0.09504905999022216,0.019129512972177666,16,0.14284970000153407
sun3d-mit_76_studyroom-76-1studyroom2,55,12,point_to_point,0.23791291185923805,8.046813527015996,0.2607262549270675,0.27284036443698595,0.061921693262463065,0.06192145108107785,nan,40,0.31619579999824055
sun3d-mit_76_studyroom-76-1studyroom2,56,12,point_to_plane,0.2586022708072341,1.2059352759171407,0.04915481892599121,0.03966637956944168,0.1838742923098387,0.1838742923098387,0.017479296784102143,19,0.19546889999764971
sun3d-mit_76_studyroom-76-1studyroom2,56,12,point_to_point,0.2586022708072341,5.866071340284242,0.7554053160582054,0.5453785998994312,0.1469054747723553,0.1468965466822455,nan,18,0.15087849998963065
sun3d-mit_76_studyroom-76-1studyroom2,14,13,point_to_plane,0.2237566876076812,12.349861265148133,0.35350972548826537,0.3270559688966141,0.1875679616314174,0.1875679616314174,0.019227564418231622,30,0.20363879998330958
sun3d-mit_76_studyroom-76-1studyroom2,14,13,point_to_point,0.2237566876076812,24.26737950737445,0.7700831151392292,0.6436548754728422,0.18452627035215616,0.18450370608845465,nan,50,0.23345389997120947
sun3d-mit_76_studyroom-76-1studyroom2,15,13,point_to_plane,0.17606479696962676,0.49218020418765857,0.02785793378046685,0.034004716749276125,0.6540782296061229,0.6540782296061229,0.02569226534297387,50,0.5143779999925755
sun3d-mit_76_studyroom-76-1studyroom2,15,13,point_to_point,0.17606479696962676,40.24546660818456,1.7818541641907268,1.3107877761405817,0.39508264833854856,0.3950828467178712,nan,42,0.35430939999059774
sun3d-mit_76_studyroom-76-1studyroom2,54,13,point_to_plane,0.21827666083080682,12.908844746563839,0.7666544820711058,0.4120267065816273,1.116848305731251,1.116848305731251,0.01847891211689628,50,0.44354600002407096
sun3d-mit_76_studyroom-76-1studyroom2,54,13,point_to_point,0.21827666083080682,79.66025896707517,3.718253291683248,2.385863047056541,0.3081312610020556,0.30813091786887353,nan,25,0.2124803000187967
sun3d-mit_76_studyroom-76-1studyroom2,55,13,point_to_plane,0.21213836307539252,1.0718539616426412,0.07126877656623365,0.04471954694072518,0.6075790396973425,0.6075790396973425,0.01923189228961016,11,0.10784199999761768
sun3d-mit_76_studyroom-76-1studyroom2,55,13,point_to_point,0.21213836307539252,38.78502450934129,2.0358618511499955,1.5912007585907941,0.34709127354887254,0.3470636284359519,nan,50,0.5261908999818843
sun3d-mit_76_studyroom-76-1studyroom2,56,13,point_to_plane,0.1596913570180909,0.5032886369140783,0.010476670585867485,0.020256786088299325,0.17800849086990236,0.17800849086990236,0.014442045063848654,12,0.1000915999757126
sun3d-mit_76_studyroom-76-1studyroom2,56,13,point_to_point,0.1596913570180909,9.46301255838121,0.6673191681701608,0.30689512966324534,0.17210976543977544,0.17210491397204164,nan,31,0.23756380000850186
sun3d-mit_76_studyroom-76-1studyroom2,57,13,point_to_plane,0.280500738779188,2.139121370623796,0.07601268481484723,0.056428828496831944,0.3915380755863534,0.3915380755863534,0.024227046260635255,18,0.1956369999970775
sun3d-mit_76_studyroom-76-1studyroom2,57,13,point_to_point,0.280500738779188,29.877778429725534,0.8464429117372647,0.7415075853803148,0.3221354664817358,0.3221296223811029,nan,28,0.2458895999880042
sun3d-mit_76_studyroom-76-1studyroom2,15,14,point_to_plane,0.2910157702617383,1.0035135816885818,0.035732978483106144,0.05634675254045955,0.3857190641519906,0.3857190641519906,0.014222410826021123,14,0.10587939998367801
sun3d-mit_76_studyroom-76-1studyroom2,15,14,point_to_point,0.2910157702617383,37.30036130671406,1.1072420069932223,0.8892439795102991,0.29271679719870425,0.29273449639744414,nan,17,0.12089170000399463
sun3d-mit_76_studyroom-76-1studyroom2,18,14,point_to_plane,0.29940304222283615,13.427482787493188,0.40061888189756967,0.31748209390969606,0.6095796745450245,0.6095796745450245,0.023803895548591924,14,0.14820319999125786
sun3d-mit_76_studyroom-76-1studyroom2,18,14,point_to_point,0.29940304222283615,58.49536464672626,3.272556782355544,1.8388497889826987,0.2949625260768266,0.2960225450583542,nan,50,0.4395195000106469
sun3d-mit_76_studyroom-76-1studyroom2,56,14,point_to_plane,0.14928252747829643,2.1289307261427837,0.1140339633768091,0.0532302349859914,0.21528177823829006,0.21528177823829006,0.016247925980594168,50,0.3415990000066813
sun3d-mit_76_studyroom-76-1studyroom2,56,14,point_to_point,0.14928252747829643,16.55765960917592,0.43455618081951936,0.45657813941791087,0.17916779311146444,0.17916677471691472,nan,50,0.34966869998606853
sun3d-mit_76_studyroom-76-1studyroom2,57,14,point_to_plane,0.2743894923358838,0.7797748246025913,0.03763322068178542,0.02694368308034855,0.2146031666873516,0.2146031666873516,0.014300030672476448,13,0.09011089999694377
